,id,date,time,quantity,location,unit_price,category,product,detail,sales,month,day,year,weekday,hour,time_of_day
175,176,2023-01-01,12:18:44,2,Astoria,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,January,1,2023,Sunday,12,Afternoon
176,177,2023-01-01,12:20:16,2,Astoria,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,January,1,2023,Sunday,12,Afternoon
177,178,2023-01-01,12:23:39,1,Astoria,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,January,1,2023,Sunday,12,Afternoon
178,179,2023-01-01,12:27:06,2,Lower Manhattan,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,January,1,2023,Sunday,12,Afternoon
179,180,2023-01-01,12:30:46,2,Astoria,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,January,1,2023,Sunday,12,Afternoon
180,181,2023-01-01,12:30:49,1,Hell's Kitchen,3.75,Coffee,Barista Espresso,Latte,3.75,January,1,2023,Sunday,12,Afternoon
181,182,2023-01-01,12:33:20,2,Astoria,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,January,1,2023,Sunday,12,Afternoon
182,183,2023-01-01,12:33:35,2,Astoria,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,January,1,2023,Sunday,12,Afternoon
183,184,2023-01-01,12:35:53,2,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,January,1,2023,Sunday,12,Afternoon
184,185,2023-01-01,12:36:57,1,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,January,1,2023,Sunday,12,Afternoon
185,186,2023-01-01,12:38:28,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,January,1,2023,Sunday,12,Afternoon
186,187,2023-01-01,12:42:26,1,Astoria,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,January,1,2023,Sunday,12,Afternoon
187,188,2023-01-01,12:44:01,1,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,January,1,2023,Sunday,12,Afternoon
188,189,2023-01-01,12:44:31,1,Astoria,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,January,1,2023,Sunday,12,Afternoon
189,190,2023-01-01,12:44:32,1,Astoria,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,January,1,2023,Sunday,12,Afternoon
190,191,2023-01-01,12:45:52,2,Astoria,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,January,1,2023,Sunday,12,Afternoon
191,192,2023-01-01,12:46:22,1,Astoria,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,January,1,2023,Sunday,12,Afternoon
192,193,2023-01-01,12:46:26,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,January,1,2023,Sunday,12,Afternoon
193,194,2023-01-01,12:46:55,1,Astoria,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,January,1,2023,Sunday,12,Afternoon
194,195,2023-01-01,12:46:55,1,Astoria,3.5,Bakery,Pastry,Croissant,3.5,January,1,2023,Sunday,12,Afternoon
195,196,2023-01-01,12:48:08,2,Astoria,3.75,Coffee,Barista Espresso,Latte,7.5,January,1,2023,Sunday,12,Afternoon
196,197,2023-01-01,12:49:48,1,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,January,1,2023,Sunday,12,Afternoon
197,198,2023-01-01,12:50:15,1,Astoria,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,January,1,2023,Sunday,12,Afternoon
198,199,2023-01-01,12:50:28,2,Astoria,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,January,1,2023,Sunday,12,Afternoon
199,200,2023-01-01,12:51:21,1,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,January,1,2023,Sunday,12,Afternoon
200,201,2023-01-01,12:51:57,1,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,January,1,2023,Sunday,12,Afternoon
201,202,2023-01-01,12:51:57,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,January,1,2023,Sunday,12,Afternoon
202,203,2023-01-01,12:52:18,1,Lower Manhattan,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,January,1,2023,Sunday,12,Afternoon
203,204,2023-01-01,12:52:18,1,Lower Manhattan,3.5,Bakery,Pastry,Croissant,3.5,January,1,2023,Sunday,12,Afternoon
204,205,2023-01-01,12:53:11,2,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,January,1,2023,Sunday,12,Afternoon
205,206,2023-01-01,12:53:59,1,Hell's Kitchen,3.0,Coffee,Barista Espresso,Espresso shot,3.0,January,1,2023,Sunday,12,Afternoon
206,207,2023-01-01,12:55:25,1,Astoria,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,January,1,2023,Sunday,12,Afternoon
207,208,2023-01-01,12:55:27,1,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,January,1,2023,Sunday,12,Afternoon
208,209,2023-01-01,12:55:27,1,Lower Manhattan,3.5,Bakery,Pastry,Croissant,3.5,January,1,2023,Sunday,12,Afternoon
209,210,2023-01-01,12:55:36,1,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,January,1,2023,Sunday,12,Afternoon
210,211,2023-01-01,12:55:53,2,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,January,1,2023,Sunday,12,Afternoon
211,212,2023-01-01,12:56:33,1,Astoria,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,January,1,2023,Sunday,12,Afternoon
212,213,2023-01-01,12:56:59,1,Astoria,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,January,1,2023,Sunday,12,Afternoon
213,214,2023-01-01,12:58:54,2,Astoria,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,January,1,2023,Sunday,12,Afternoon
214,215,2023-01-01,12:59:06,1,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,January,1,2023,Sunday,12,Afternoon
215,216,2023-01-01,13:00:38,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,January,1,2023,Sunday,13,Afternoon
216,217,2023-01-01,13:01:33,2,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,January,1,2023,Sunday,13,Afternoon
217,218,2023-01-01,13:02:40,1,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,January,1,2023,Sunday,13,Afternoon
218,219,2023-01-01,13:02:40,1,Hell's Kitchen,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,January,1,2023,Sunday,13,Afternoon
219,220,2023-01-01,13:02:52,1,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,January,1,2023,Sunday,13,Afternoon
220,221,2023-01-01,13:03:13,2,Astoria,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,January,1,2023,Sunday,13,Afternoon
221,222,2023-01-01,13:04:01,2,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,January,1,2023,Sunday,13,Afternoon
222,223,2023-01-01,13:04:01,1,Hell's Kitchen,3.25,Bakery,Scone,Ginger Scone,3.25,January,1,2023,Sunday,13,Afternoon
223,224,2023-01-01,13:04:22,2,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,January,1,2023,Sunday,13,Afternoon
224,225,2023-01-01,13:04:37,2,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,January,1,2023,Sunday,13,Afternoon
225,226,2023-01-01,13:04:51,1,Astoria,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,January,1,2023,Sunday,13,Afternoon
226,227,2023-01-01,13:05:56,1,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,January,1,2023,Sunday,13,Afternoon
227,228,2023-01-01,13:07:37,2,Lower Manhattan,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,January,1,2023,Sunday,13,Afternoon
228,229,2023-01-01,13:09:03,1,Astoria,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,January,1,2023,Sunday,13,Afternoon
229,230,2023-01-01,13:12:03,2,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,January,1,2023,Sunday,13,Afternoon
230,231,2023-01-01,13:13:09,1,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,January,1,2023,Sunday,13,Afternoon
231,232,2023-01-01,13:17:30,1,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,January,1,2023,Sunday,13,Afternoon
232,233,2023-01-01,13:17:32,2,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,January,1,2023,Sunday,13,Afternoon
233,234,2023-01-01,13:18:34,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,January,1,2023,Sunday,13,Afternoon
234,235,2023-01-01,13:19:09,1,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,January,1,2023,Sunday,13,Afternoon
235,236,2023-01-01,13:19:09,1,Hell's Kitchen,3.5,Bakery,Pastry,Croissant,3.5,January,1,2023,Sunday,13,Afternoon
236,237,2023-01-01,13:19:36,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,January,1,2023,Sunday,13,Afternoon
237,238,2023-01-01,13:19:56,2,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,January,1,2023,Sunday,13,Afternoon
238,239,2023-01-01,13:20:51,2,Astoria,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,January,1,2023,Sunday,13,Afternoon
239,240,2023-01-01,13:21:23,2,Astoria,3.75,Coffee,Barista Espresso,Latte,7.5,January,1,2023,Sunday,13,Afternoon
240,241,2023-01-01,13:22:11,1,Lower Manhattan,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,January,1,2023,Sunday,13,Afternoon
241,242,2023-01-01,13:22:45,2,Astoria,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,January,1,2023,Sunday,13,Afternoon
242,243,2023-01-01,13:23:54,2,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,January,1,2023,Sunday,13,Afternoon
243,244,2023-01-01,13:24:29,2,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,January,1,2023,Sunday,13,Afternoon
244,245,2023-01-01,13:30:49,2,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,January,1,2023,Sunday,13,Afternoon
245,246,2023-01-01,13:32:07,2,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,January,1,2023,Sunday,13,Afternoon
246,247,2023-01-01,13:32:34,1,Lower Manhattan,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,January,1,2023,Sunday,13,Afternoon
247,248,2023-01-01,13:34:12,2,Astoria,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,January,1,2023,Sunday,13,Afternoon
248,249,2023-01-01,13:38:09,1,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,January,1,2023,Sunday,13,Afternoon
249,250,2023-01-01,13:38:11,2,Hell's Kitchen,3.75,Coffee,Barista Espresso,Cappuccino,7.5,January,1,2023,Sunday,13,Afternoon
250,251,2023-01-01,13:39:41,1,Lower Manhattan,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,January,1,2023,Sunday,13,Afternoon
251,252,2023-01-01,13:40:47,2,Astoria,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,January,1,2023,Sunday,13,Afternoon
252,253,2023-01-01,13:41:09,2,Astoria,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,January,1,2023,Sunday,13,Afternoon
253,254,2023-01-01,13:42:10,1,Astoria,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,January,1,2023,Sunday,13,Afternoon
254,255,2023-01-01,13:42:49,1,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,January,1,2023,Sunday,13,Afternoon
255,256,2023-01-01,13:42:58,1,Lower Manhattan,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,January,1,2023,Sunday,13,Afternoon
256,257,2023-01-01,13:42:58,1,Lower Manhattan,3.25,Bakery,Scone,Ginger Scone,3.25,January,1,2023,Sunday,13,Afternoon
257,258,2023-01-01,13:43:18,2,Astoria,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,January,1,2023,Sunday,13,Afternoon
258,259,2023-01-01,13:43:18,1,Astoria,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,January,1,2023,Sunday,13,Afternoon
259,260,2023-01-01,13:43:41,2,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,January,1,2023,Sunday,13,Afternoon
260,261,2023-01-01,13:44:26,1,Astoria,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,January,1,2023,Sunday,13,Afternoon
261,262,2023-01-01,13:47:51,1,Hell's Kitchen,3.75,Coffee,Barista Espresso,Cappuccino,3.75,January,1,2023,Sunday,13,Afternoon
262,263,2023-01-01,13:49:03,2,Hell's Kitchen,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,January,1,2023,Sunday,13,Afternoon
263,264,2023-01-01,13:50:09,1,Lower Manhattan,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,January,1,2023,Sunday,13,Afternoon
264,265,2023-01-01,13:50:47,2,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,January,1,2023,Sunday,13,Afternoon
265,266,2023-01-01,13:51:56,2,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,January,1,2023,Sunday,13,Afternoon
266,267,2023-01-01,13:53:04,2,Astoria,3.75,Coffee,Barista Espresso,Latte,7.5,January,1,2023,Sunday,13,Afternoon
267,268,2023-01-01,13:53:31,1,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,January,1,2023,Sunday,13,Afternoon
268,269,2023-01-01,13:54:18,2,Hell's Kitchen,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,January,1,2023,Sunday,13,Afternoon
269,270,2023-01-01,13:55:04,1,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,January,1,2023,Sunday,13,Afternoon
270,271,2023-01-01,13:55:50,2,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,January,1,2023,Sunday,13,Afternoon
271,272,2023-01-01,13:56:15,2,Hell's Kitchen,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,January,1,2023,Sunday,13,Afternoon
272,273,2023-01-01,13:56:24,1,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,January,1,2023,Sunday,13,Afternoon
273,274,2023-01-01,13:57:34,2,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,January,1,2023,Sunday,13,Afternoon
274,275,2023-01-01,13:57:34,1,Lower Manhattan,3.75,Bakery,Pastry,Chocolate Croissant,3.75,January,1,2023,Sunday,13,Afternoon
275,276,2023-01-01,13:58:10,2,Astoria,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,January,1,2023,Sunday,13,Afternoon
276,277,2023-01-01,13:58:11,1,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,January,1,2023,Sunday,13,Afternoon
277,278,2023-01-01,13:59:58,2,Lower Manhattan,4.25,Coffee,Barista Espresso,Latte Rg,8.5,January,1,2023,Sunday,13,Afternoon
278,279,2023-01-01,14:03:34,2,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,January,1,2023,Sunday,14,Afternoon
279,280,2023-01-01,14:03:34,1,Lower Manhattan,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,January,1,2023,Sunday,14,Afternoon
280,281,2023-01-01,14:03:41,1,Astoria,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,January,1,2023,Sunday,14,Afternoon
281,282,2023-01-01,14:07:12,2,Astoria,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,January,1,2023,Sunday,14,Afternoon
282,283,2023-01-01,14:07:56,1,Astoria,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,January,1,2023,Sunday,14,Afternoon
283,284,2023-01-01,14:08:03,1,Hell's Kitchen,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,January,1,2023,Sunday,14,Afternoon
284,285,2023-01-01,14:08:03,1,Hell's Kitchen,3.75,Bakery,Pastry,Chocolate Croissant,3.75,January,1,2023,Sunday,14,Afternoon
285,286,2023-01-01,14:11:14,2,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,January,1,2023,Sunday,14,Afternoon
286,287,2023-01-01,14:13:28,2,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,January,1,2023,Sunday,14,Afternoon
287,288,2023-01-01,14:19:57,2,Lower Manhattan,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,January,1,2023,Sunday,14,Afternoon
288,289,2023-01-01,14:20:06,2,Astoria,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,January,1,2023,Sunday,14,Afternoon
289,290,2023-01-01,14:20:08,2,Astoria,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,January,1,2023,Sunday,14,Afternoon
290,291,2023-01-01,14:22:01,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,January,1,2023,Sunday,14,Afternoon
291,292,2023-01-01,14:22:38,2,Lower Manhattan,4.25,Coffee,Barista Espresso,Latte Rg,8.5,January,1,2023,Sunday,14,Afternoon
292,293,2023-01-01,14:23:28,1,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,January,1,2023,Sunday,14,Afternoon
293,294,2023-01-01,14:23:28,1,Hell's Kitchen,3.75,Bakery,Pastry,Chocolate Croissant,3.75,January,1,2023,Sunday,14,Afternoon
294,295,2023-01-01,14:24:55,2,Astoria,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,January,1,2023,Sunday,14,Afternoon
295,296,2023-01-01,14:24:55,1,Astoria,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,January,1,2023,Sunday,14,Afternoon
296,297,2023-01-01,14:25:32,2,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,January,1,2023,Sunday,14,Afternoon
297,298,2023-01-01,14:25:39,2,Lower Manhattan,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,January,1,2023,Sunday,14,Afternoon
298,299,2023-01-01,14:26:36,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,January,1,2023,Sunday,14,Afternoon
299,300,2023-01-01,14:29:05,2,Lower Manhattan,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,January,1,2023,Sunday,14,Afternoon
300,301,2023-01-01,14:29:50,2,Lower Manhattan,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,January,1,2023,Sunday,14,Afternoon
301,302,2023-01-01,14:29:50,1,Lower Manhattan,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,January,1,2023,Sunday,14,Afternoon
302,303,2023-01-01,14:30:51,1,Hell's Kitchen,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,January,1,2023,Sunday,14,Afternoon
303,304,2023-01-01,14:30:58,1,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,January,1,2023,Sunday,14,Afternoon
304,305,2023-01-01,14:31:26,1,Lower Manhattan,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,January,1,2023,Sunday,14,Afternoon
305,306,2023-01-01,14:32:20,2,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,January,1,2023,Sunday,14,Afternoon
306,307,2023-01-01,14:32:42,2,Lower Manhattan,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,January,1,2023,Sunday,14,Afternoon
307,308,2023-01-01,14:32:54,2,Hell's Kitchen,4.25,Coffee,Barista Espresso,Latte Rg,8.5,January,1,2023,Sunday,14,Afternoon
308,309,2023-01-01,14:35:47,1,Astoria,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,January,1,2023,Sunday,14,Afternoon
309,310,2023-01-01,14:36:23,2,Astoria,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,January,1,2023,Sunday,14,Afternoon
310,311,2023-01-01,14:36:35,1,Lower Manhattan,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,January,1,2023,Sunday,14,Afternoon
311,312,2023-01-01,14:37:48,1,Lower Manhattan,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,January,1,2023,Sunday,14,Afternoon
312,313,2023-01-01,14:39:06,1,Lower Manhattan,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,January,1,2023,Sunday,14,Afternoon
313,314,2023-01-01,14:39:48,2,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,January,1,2023,Sunday,14,Afternoon
314,315,2023-01-01,14:42:39,2,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,January,1,2023,Sunday,14,Afternoon
315,316,2023-01-01,14:43:13,2,Astoria,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,January,1,2023,Sunday,14,Afternoon
316,317,2023-01-01,14:45:31,1,Astoria,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,January,1,2023,Sunday,14,Afternoon
317,318,2023-01-01,14:46:09,1,Hell's Kitchen,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,January,1,2023,Sunday,14,Afternoon
318,319,2023-01-01,14:47:29,1,Hell's Kitchen,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,January,1,2023,Sunday,14,Afternoon
319,320,2023-01-01,14:47:29,1,Hell's Kitchen,3.5,Bakery,Pastry,Croissant,3.5,January,1,2023,Sunday,14,Afternoon
320,321,2023-01-01,14:49:49,2,Hell's Kitchen,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,January,1,2023,Sunday,14,Afternoon
321,322,2023-01-01,14:51:19,2,Lower Manhattan,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,January,1,2023,Sunday,14,Afternoon
322,323,2023-01-01,14:55:34,2,Astoria,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,January,1,2023,Sunday,14,Afternoon
323,324,2023-01-01,14:58:07,2,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,January,1,2023,Sunday,14,Afternoon
324,325,2023-01-01,14:58:35,1,Astoria,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,January,1,2023,Sunday,14,Afternoon
325,326,2023-01-01,15:02:04,2,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,8.5,January,1,2023,Sunday,15,Afternoon
326,327,2023-01-01,15:02:28,1,Hell's Kitchen,3.75,Coffee,Barista Espresso,Latte,3.75,January,1,2023,Sunday,15,Afternoon
327,328,2023-01-01,15:06:27,2,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,January,1,2023,Sunday,15,Afternoon
328,329,2023-01-01,15:08:28,2,Astoria,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,January,1,2023,Sunday,15,Afternoon
329,330,2023-01-01,15:09:37,1,Astoria,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,January,1,2023,Sunday,15,Afternoon
330,331,2023-01-01,15:09:54,1,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,January,1,2023,Sunday,15,Afternoon
331,332,2023-01-01,15:10:10,1,Lower Manhattan,3.75,Coffee,Barista Espresso,Cappuccino,3.75,January,1,2023,Sunday,15,Afternoon
332,333,2023-01-01,15:10:10,1,Lower Manhattan,3.5,Bakery,Pastry,Croissant,3.5,January,1,2023,Sunday,15,Afternoon
333,334,2023-01-01,15:12:22,1,Astoria,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,January,1,2023,Sunday,15,Afternoon
334,335,2023-01-01,15:12:54,2,Astoria,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,January,1,2023,Sunday,15,Afternoon
335,336,2023-01-01,15:14:19,2,Astoria,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,January,1,2023,Sunday,15,Afternoon
336,337,2023-01-01,15:16:37,2,Lower Manhattan,3.75,Coffee,Barista Espresso,Latte,7.5,January,1,2023,Sunday,15,Afternoon
337,338,2023-01-01,15:18:56,1,Astoria,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,January,1,2023,Sunday,15,Afternoon
338,339,2023-01-01,15:19:34,1,Astoria,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,January,1,2023,Sunday,15,Afternoon
339,340,2023-01-01,15:21:05,2,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,January,1,2023,Sunday,15,Afternoon
340,341,2023-01-01,15:22:11,2,Astoria,4.25,Coffee,Barista Espresso,Latte Rg,8.5,January,1,2023,Sunday,15,Afternoon
341,342,2023-01-01,15:24:01,1,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,January,1,2023,Sunday,15,Afternoon
342,343,2023-01-01,15:25:09,2,Lower Manhattan,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,January,1,2023,Sunday,15,Afternoon
343,344,2023-01-01,15:27:11,2,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,January,1,2023,Sunday,15,Afternoon
344,345,2023-01-01,15:28:29,1,Astoria,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,January,1,2023,Sunday,15,Afternoon
345,346,2023-01-01,15:28:54,1,Lower Manhattan,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,January,1,2023,Sunday,15,Afternoon
346,347,2023-01-01,15:29:24,1,Astoria,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,January,1,2023,Sunday,15,Afternoon
347,348,2023-01-01,15:29:24,1,Astoria,3.25,Bakery,Scone,Cranberry Scone,3.25,January,1,2023,Sunday,15,Afternoon
